id_themoviedb,id_genre,media_type
12180,16,filme
12180,28,filme
12180,878,filme
12180,12,filme
748853,27,filme
748853,878,filme
748853,53,filme
10664,53,filme
10664,27,filme
13496,37,filme
13496,28,filme
75622,80,filme
75622,18,filme
62213,35,filme
62213,14,filme
44945,80,filme
44945,18,filme
44945,53,filme
21893,35,filme
21893,36,filme
10632,18,filme
10632,28,filme
10632,53,filme
10632,80,filme
659954,18,filme
659954,53,filme
18484,18,filme
19153,99,filme
358895,18,filme
358895,10749,filme
731740,27,filme
731740,878,filme
731740,53,filme
731740,9648,filme
13193,35,filme
80847,53,filme
80847,10749,filme
18923,18,filme
18923,10749,filme
501989,35,filme
501989,18,filme
501989,10749,filme
628534,18,filme
8088,18,filme
8088,10749,filme
8088,53,filme
212716,18,filme
212716,35,filme
212716,10749,filme
1232546,27,filme
1232546,9648,filme
58496,99,filme
12620,10749,filme
12620,35,filme
22787,28,filme
22787,80,filme
22787,9648,filme
22787,53,filme
97610,99,filme
97610,10402,filme
730081,99,filme
270302,18,filme
826353,18,filme
826353,35,filme
332210,12,filme
332210,16,filme
332210,35,filme
332210,10751,filme
138697,10749,filme
138697,35,filme
138697,18,filme
11313,18,filme
58991,37,filme
352161,18,filme
352161,36,filme
352161,80,filme
48266,18,filme
9708,27,filme
9708,9648,filme
9708,53,filme
9509,28,filme
9509,18,filme
9509,53,filme
28236,10402,filme
28236,99,filme
119458,53,filme
119458,18,filme
804413,35,filme
804413,14,filme
1430968,35,filme
1430968,10751,filme
24832,28,filme
24832,53,filme
24832,18,filme
143777,27,filme
143777,878,filme
143777,53,filme
24488,18,filme
24488,9648,filme
24488,53,filme
258480,10749,filme
258480,18,filme
625450,35,filme
625450,18,filme
625450,10749,filme
776501,18,filme
776501,27,filme
1126166,28,filme
1126166,53,filme
1234397,16,filme
1234397,99,filme
60808,18,filme
60808,10402,filme
13335,35,filme
13335,12,filme
80387,99,filme
80387,10402,filme
80387,10749,filme
912974,18,filme
912974,53,filme
24238,16,filme
24238,35,filme
24238,18,filme
53100,35,filme
20471,12,filme
20471,35,filme
20471,18,filme
812635,10402,filme
812635,18,filme
812635,36,filme
624782,35,filme
341013,28,filme
341013,12,filme
341013,53,filme
593655,27,filme
153,18,filme
153,10749,filme
153,35,filme
7518,10751,filme
7518,35,filme
7518,16,filme
1302151,35,filme
114562,18,filme
114562,99,filme
686548,36,filme
686548,18,filme
214083,99,filme
422553,35,filme
860159,35,filme
860159,10749,filme
283708,18,filme
283708,10752,filme
852247,35,filme
12103,53,filme
12103,9648,filme
1027073,28,filme
1027073,53,filme
86274,10402,filme
86274,35,filme
2703,12,filme
2703,18,filme
2703,14,filme
2703,36,filme
2703,10770,filme
554285,18,filme
238603,10751,filme
238603,12,filme
238603,878,filme
575264,28,filme
575264,12,filme
575264,53,filme
41154,28,filme
41154,35,filme
41154,878,filme
13922,28,filme
13922,36,filme
13922,10752,filme
33557,18,filme
33557,35,filme
11227,10749,filme
11227,35,filme
11227,18,filme
11227,14,filme
589973,16,filme
589973,10751,filme
12245,80,filme
12245,9648,filme
12245,53,filme
51536,,filme
31094,18,filme
31094,10752,filme
31094,10402,filme
32856,35,filme
32856,10749,filme
628900,28,filme
628900,53,filme
866,18,filme
866,14,filme
17906,35,filme
17906,18,filme
17906,10749,filme
39939,35,filme
39939,80,filme
39939,9648,filme
52321,10749,filme
52321,18,filme
52321,53,filme
60935,27,filme
60935,878,filme
60935,9648,filme
250643,99,filme
1576,27,filme
1576,28,filme
1576,878,filme
386131,36,filme
386131,99,filme
386131,10402,filme
210728,28,filme
210728,12,filme
210728,18,filme
1108658,878,filme
337154,35,filme
337154,18,filme
122140,18,filme
122140,99,filme
523,18,filme
1140066,878,filme
1140066,53,filme
522530,18,filme
522530,36,filme
522530,10749,filme
290207,18,filme
290207,35,filme
454687,10751,filme
454687,35,filme
26780,99,filme
18480,35,filme
18897,18,filme
18897,27,filme
18897,9648,filme
18897,53,filme
127380,12,filme
127380,16,filme
127380,35,filme
127380,10751,filme
203139,18,filme
203139,10749,filme
52248,99,filme
52248,18,filme
60645,10402,filme
60645,99,filme
30586,10402,filme
30586,99,filme
619262,99,filme
619262,27,filme
619262,35,filme
84956,53,filme
84956,14,filme
84956,18,filme
84956,27,filme
540,28,filme
540,35,filme
540,10749,filme
8094,18,filme
8094,36,filme
489326,28,filme
489326,14,filme
489326,53,filme
30779,53,filme
740903,14,filme
740903,53,filme
740903,27,filme
201018,18,filme
786892,28,filme
786892,878,filme
786892,12,filme
1296802,10751,filme
1296802,10402,filme
41505,27,filme
41505,9648,filme
41505,53,filme
65229,18,filme
10367,80,filme
10367,18,filme
10367,9648,filme
47055,99,filme
671903,27,filme
671903,53,filme
55278,35,filme
12437,14,filme
12437,28,filme
12437,53,filme
2722,18,filme
2722,10749,filme
120095,12,filme
120095,18,filme
120095,10749,filme
924482,53,filme
924482,12,filme
1025491,18,filme
1008903,878,filme
1008903,28,filme
1008903,53,filme
1008903,14,filme
1008048,80,filme
1008048,18,filme
1008048,53,filme
150689,10749,filme
150689,14,filme
150689,10751,filme
150689,18,filme
441188,99,filme
40914,28,filme
40914,53,filme
1037558,99,filme
1037558,10752,filme
1037558,36,filme
846422,28,filme
846422,14,filme
21293,10751,filme
21293,35,filme
21293,14,filme
101566,18,filme
89971,99,filme
62206,28,filme
62206,12,filme
62206,35,filme
1156118,80,filme
1156118,53,filme
385737,53,filme
385737,18,filme
385737,27,filme
385737,9648,filme
498587,18,filme
498587,36,filme
498587,9648,filme
204609,10402,filme
204609,27,filme
204609,878,filme
331986,18,filme
14228,27,filme
579114,,filme
579132,,filme
1145221,27,filme
352342,99,filme
352342,12,filme
352342,10751,filme
287903,27,filme
287903,35,filme
287903,14,filme
13802,35,filme
13802,18,filme
1155058,16,filme
1155058,18,filme
1155058,878,filme
253262,99,filme
969972,35,filme
969972,18,filme
489983,99,filme
501979,35,filme
501979,878,filme
501979,12,filme
715931,18,filme
715931,10752,filme
715931,36,filme
337874,18,filme
593643,35,filme
593643,27,filme
593643,53,filme
471506,9648,filme
471506,53,filme
471506,18,filme
729830,99,filme
729830,36,filme
807196,18,filme
807196,53,filme
704673,28,filme
20857,18,filme
21494,10749,filme
21494,18,filme
21494,35,filme
265195,18,filme
265195,53,filme
265195,35,filme
989672,53,filme
989672,18,filme
989672,10749,filme
193687,18,filme
193687,10749,filme
193687,878,filme
537681,18,filme
391663,18,filme
391663,36,filme
282984,18,filme
282984,35,filme
743283,10749,filme
743283,35,filme
768757,18,filme
768757,10749,filme
18856,18,filme
33134,53,filme
33134,80,filme
163927,99,filme
44896,16,filme
44896,35,filme
44896,10751,filme
44896,37,filme
44896,12,filme
53198,99,filme
28151,35,filme
28151,10749,filme
72913,18,filme
72913,36,filme
72913,10752,filme
50035,35,filme
50035,18,filme
50035,10749,filme
50467,35,filme
50467,18,filme
50467,10749,filme
50467,53,filme
19109,35,filme
19109,10749,filme
6535,18,filme
1130276,27,filme
1130276,53,filme
158413,99,filme
323438,18,filme
1058638,27,filme
1058638,9648,filme
1058638,53,filme
1058638,18,filme
1058638,878,filme
1210035,27,filme
1210035,9648,filme
412924,10402,filme
412924,99,filme
412924,36,filme
288581,35,filme
288581,16,filme
288581,18,filme
221116,18,filme
36877,14,filme
3041,10749,filme
3041,18,filme
3041,35,filme
24356,18,filme
24356,10402,filme
142144,99,filme
336855,99,filme
65058,99,filme
65,18,filme
65,10402,filme
647785,28,filme
647785,35,filme
647785,80,filme
13808,18,filme
13808,35,filme
13808,10749,filme
21074,18,filme
80304,35,filme
80304,37,filme
20048,35,filme
20048,10749,filme
30023,35,filme
347126,18,filme
466182,,filme
319091,99,filme
425909,14,filme
425909,35,filme
425909,12,filme
425909,878,filme
957119,35,filme
957119,10749,filme
419704,878,filme
419704,18,filme
300671,10752,filme
300671,28,filme
300671,36,filme
300671,18,filme
300671,53,filme
12153,35,filme
12153,80,filme
197583,35,filme
197583,18,filme
154663,35,filme
1242705,35,filme
1242705,878,filme
18031,18,filme
18031,36,filme
14201,99,filme
1187718,35,filme
77881,99,filme
77881,80,filme
11049,16,filme
11049,878,filme
11049,10402,filme
11049,12,filme
50780,18,filme
201419,99,filme
5072,27,filme
5072,35,filme
5072,53,filme
586810,16,filme
586810,878,filme
586810,28,filme
586810,9648,filme
37900,80,filme
37900,18,filme
680033,35,filme
680033,27,filme
547017,18,filme
547017,53,filme
547017,9648,filme
4140,99,filme
7290,35,filme
7290,878,filme
7290,28,filme
267064,35,filme
267064,18,filme
267064,9648,filme
11447,18,filme
266396,28,filme
266396,18,filme
266396,80,filme
585244,10402,filme
585244,18,filme
585244,10749,filme
12819,16,filme
12819,10751,filme
12819,35,filme
12819,12,filme
12819,10749,filme
23550,18,filme
23550,10749,filme
8409,28,filme
8409,18,filme
8409,80,filme
36984,27,filme
61167,18,filme
61167,28,filme
46207,18,filme
7345,18,filme
16301,99,filme
16301,10402,filme
44639,99,filme
44639,80,filme
656793,35,filme
656793,28,filme
656793,27,filme
44813,18,filme
13941,80,filme
13941,18,filme
13941,53,filme
653346,878,filme
653346,12,filme
653346,28,filme
653346,18,filme
653346,53,filme
1278950,27,filme
1278950,18,filme
1278950,53,filme
452397,10402,filme
452397,18,filme
390341,35,filme
390341,18,filme
1274163,878,filme
1274163,14,filme
1274163,35,filme
179660,,filme
116811,27,filme
116811,18,filme
116811,53,filme
415253,99,filme
301334,18,filme
301334,53,filme
12823,18,filme
12823,10749,filme
12823,35,filme
1443695,99,filme
270946,10751,filme
270946,16,filme
270946,12,filme
270946,35,filme
916738,99,filme
10375,53,filme
10375,80,filme
10375,27,filme
958335,35,filme
958335,18,filme
13196,35,filme
13196,18,filme
13196,10749,filme
855228,27,filme
855228,53,filme
855228,9648,filme
81127,18,filme
81127,35,filme
81127,10749,filme
13092,35,filme
13092,10749,filme
13092,18,filme
17140,27,filme
17140,9648,filme
8900,18,filme
1244944,27,filme
1244944,9648,filme
25608,35,filme
25608,10749,filme
715123,27,filme
715123,878,filme
67273,99,filme
55831,35,filme
55831,18,filme
55831,10749,filme
290751,53,filme
290751,9648,filme
290751,80,filme
1388808,27,filme
1388808,28,filme
1388808,53,filme
714011,18,filme
14001,27,filme
9025,18,filme
9025,35,filme
16385,18,filme
66025,18,filme
148584,18,filme
148584,35,filme
8193,35,filme
324260,99,filme
567452,10749,filme
567452,35,filme
1096369,99,filme
80523,99,filme
80523,18,filme
80523,10749,filme
80523,10752,filme
13362,99,filme
25465,99,filme
45658,35,filme
45658,18,filme
45658,10749,filme
505205,99,filme
359790,53,filme
359790,9648,filme
520270,99,filme
520270,36,filme
206197,9648,filme
206197,18,filme
206197,53,filme
8436,18,filme
8436,10402,filme
8436,53,filme
11036,10749,filme
11036,18,filme
74510,35,filme
1583,35,filme
816707,35,filme
520596,35,filme
520596,53,filme
201086,35,filme
201086,10749,filme
475319,10402,filme
9334,28,filme
9334,12,filme
9334,14,filme
9334,18,filme
54318,10751,filme
54318,12,filme
54318,14,filme
127370,10402,filme
127370,35,filme
127370,10749,filme
127370,18,filme
47971,28,filme
47971,12,filme
47971,80,filme
1214557,99,filme
1214557,10402,filme
297761,28,filme
297761,12,filme
297761,14,filme
44582,18,filme
432087,18,filme
432087,35,filme
579496,18,filme
579496,36,filme
278154,12,filme
278154,16,filme
278154,10751,filme
278154,35,filme
278154,878,filme
84286,99,filme
84286,36,filme
12657,35,filme
567797,80,filme
567797,53,filme
567797,9648,filme
837693,99,filme
837693,10402,filme
291675,18,filme
291675,10749,filme
37270,35,filme
37270,10749,filme
45612,53,filme
45612,878,filme
45612,9648,filme
53404,53,filme
53404,80,filme
53404,9648,filme
39055,18,filme
39055,10751,filme
336004,28,filme
336004,80,filme
336004,53,filme
336004,18,filme
15206,27,filme
594767,35,filme
594767,28,filme
594767,14,filme
592117,35,filme
592117,878,filme
16857,35,filme
16857,18,filme
9913,18,filme
9913,27,filme
9913,9648,filme
9913,53,filme
576005,35,filme
576005,18,filme
23048,878,filme
23048,35,filme
23048,12,filme
373072,99,filme
13910,18,filme
13910,10749,filme
581577,10752,filme
581577,18,filme
594328,10751,filme
594328,16,filme
594328,878,filme
594328,35,filme
806731,27,filme
806731,28,filme
806731,53,filme
932086,37,filme
932086,18,filme
97010,35,filme
97010,10749,filme
9275,35,filme
9275,80,filme
9275,18,filme
9275,53,filme
1114894,878,filme
1114894,12,filme
1114894,28,filme
662917,99,filme
386134,99,filme
386134,10402,filme
1113421,35,filme
1113421,18,filme
818303,18,filme
13056,28,filme
13056,80,filme
503417,10749,filme
503417,35,filme
503417,18,filme
285270,18,filme
285270,35,filme
1288913,28,filme
1288913,80,filme
1288913,53,filme
821499,27,filme
438808,80,filme
438808,18,filme
82501,18,filme
82501,9648,filme
82501,53,filme
52817,27,filme
52817,53,filme
52817,18,filme
2095,28,filme
2095,10749,filme
2095,53,filme
15402,35,filme
15402,18,filme
7944,99,filme
7944,10402,filme
18290,18,filme
18290,35,filme
18290,10749,filme
560153,99,filme
11452,35,filme
11452,10749,filme
13768,18,filme
13768,10751,filme
13768,14,filme
13768,10749,filme
390396,99,filme
175240,28,filme
175240,53,filme
175240,80,filme
175240,9648,filme
14256,35,filme
14256,18,filme
10846,35,filme
10846,18,filme
10846,10749,filme
37931,28,filme
37931,35,filme
57353,28,filme
57353,35,filme
57353,53,filme
349,35,filme
547760,18,filme
547760,53,filme
180813,99,filme
180813,10402,filme
34480,12,filme
34480,27,filme
34480,53,filme
30365,99,filme
3638,35,filme
3638,10749,filme
3638,18,filme
396371,18,filme
396371,80,filme
329805,18,filme
329805,10749,filme
39180,10751,filme
39180,35,filme
39180,28,filme
39180,80,filme
13372,99,filme
324253,99,filme
917496,27,filme
917496,35,filme
917496,14,filme
307946,18,filme
49012,35,filme
49012,10749,filme
35691,18,filme
35691,10751,filme
56928,35,filme
56928,18,filme
56928,10749,filme
846956,53,filme
846956,18,filme
20556,99,filme
20556,10402,filme
13191,28,filme
13191,12,filme
13191,35,filme
13191,53,filme
6477,35,filme
6477,10751,filme
6477,14,filme
1172381,99,filme
12812,18,filme
33003,99,filme
855166,18,filme
15992,18,filme
15992,9648,filme
15992,53,filme
676372,18,filme
407445,18,filme
407445,10749,filme
19265,35,filme
19265,10749,filme
84184,35,filme
84184,18,filme
84184,10749,filme
1096804,35,filme
259694,35,filme
259694,10749,filme
1184918,16,filme
1184918,878,filme
1184918,10751,filme
586592,35,filme
586592,27,filme
586592,9648,filme
586592,53,filme
256836,99,filme
51971,18,filme
26810,18,filme
636835,10752,filme
636835,18,filme
674,12,filme
674,14,filme
27149,53,filme
27149,80,filme
27149,18,filme
13020,99,filme
14033,27,filme
14033,9648,filme
14033,53,filme
9782,80,filme
9782,27,filme
9782,9648,filme
9782,53,filme
420634,27,filme
420634,53,filme
399440,36,filme
399440,18,filme
347026,18,filme
347026,36,filme
651571,878,filme
651571,28,filme
651571,27,filme
140300,16,filme
140300,28,filme
140300,12,filme
140300,35,filme
140300,10751,filme
278924,28,filme
278924,80,filme
278924,53,filme
273899,18,filme
273899,36,filme
1282774,18,filme
1282774,9648,filme
1282774,10749,filme
411012,99,filme
411012,10402,filme
12621,35,filme
12621,10402,filme
693158,878,filme
693158,18,filme
848791,53,filme
848791,80,filme
848791,18,filme
78208,18,filme
652,10752,filme
652,28,filme
652,36,filme
1691,27,filme
34549,35,filme
34549,10751,filme
511778,35,filme
511778,27,filme
578701,53,filme
578701,28,filme
121873,18,filme
72946,18,filme
72946,10749,filme
227783,16,filme
227783,35,filme
227783,10751,filme
227783,12,filme
126955,,filme
37842,18,filme
37842,10749,filme
1007734,28,filme
1007734,53,filme
430231,878,filme
430231,27,filme
430231,53,filme
1427,80,filme
1427,14,filme
1427,18,filme
395990,28,filme
395990,80,filme
395990,53,filme
395990,18,filme
382748,35,filme
382748,18,filme
382748,10749,filme
382748,10751,filme
17439,35,filme
17439,18,filme
27906,12,filme
876825,35,filme
57022,18,filme
912908,35,filme
912908,12,filme
1130574,18,filme
596161,53,filme
596161,80,filme
596161,37,filme
180399,99,filme
558915,18,filme
88258,28,filme
88258,27,filme
88258,878,filme
88258,53,filme
12453,35,filme
12453,18,filme
2252,53,filme
2252,80,filme
2252,9648,filme
1034716,10749,filme
1034716,35,filme
1034716,18,filme
436334,18,filme
436334,36,filme
436334,10402,filme
157384,18,filme
1400763,27,filme
1400763,35,filme
1400763,878,filme
532639,14,filme
532639,12,filme
532639,10751,filme
59248,99,filme
74725,27,filme
74725,53,filme
74725,80,filme
77365,99,filme
77365,80,filme
445040,36,filme
445040,18,filme
445040,80,filme
46849,18,filme
46849,10751,filme
291319,10749,filme
291319,18,filme
291319,10751,filme
20303,99,filme
27417,27,filme
284284,37,filme
284284,18,filme
33302,18,filme
33302,35,filme
800301,10749,filme
800301,35,filme
616251,35,filme
616251,10749,filme
72890,35,filme
1185743,10402,filme
1185743,99,filme
376659,35,filme
9893,10751,filme
9893,35,filme
10832,27,filme
10832,53,filme
853387,27,filme
63687,99,filme
833425,53,filme
833425,9648,filme
833425,27,filme
770724,18,filme
116167,99,filme
273488,9648,filme
273488,18,filme
15800,99,filme
277696,99,filme
78476,35,filme
277722,,filme
10541,35,filme
10541,10749,filme
10541,18,filme
15669,18,filme
175291,35,filme
175291,80,filme
175291,18,filme
175291,53,filme
844135,16,filme
844135,18,filme
844135,10752,filme
844135,36,filme
77120,99,filme
1422037,99,filme
1422037,28,filme
48217,10749,filme
48217,18,filme
48217,36,filme
489928,18,filme
489928,10402,filme
489928,36,filme
339161,99,filme
609681,878,filme
609681,12,filme
609681,28,filme
87425,18,filme
87425,53,filme
87425,9648,filme
87425,10749,filme
370729,14,filme
370729,18,filme
370729,10751,filme
703134,80,filme
559907,12,filme
559907,18,filme
559907,14,filme
12568,18,filme
12568,10749,filme
249164,18,filme
14564,27,filme
137566,18,filme
25132,10751,filme
25132,14,filme
25132,35,filme
25132,12,filme
25132,878,filme
109421,53,filme
109421,80,filme
109421,18,filme
145197,18,filme
145197,878,filme
1288229,35,filme
1288229,80,filme
555295,27,filme
555295,53,filme
86828,35,filme
86828,878,filme
142583,53,filme
142583,28,filme
366672,16,filme
366672,12,filme
366672,35,filme
366672,10751,filme
137695,16,filme
137695,10751,filme
137695,99,filme
22319,99,filme
12113,28,filme
12113,18,filme
12113,53,filme
762430,53,filme
762430,28,filme
762430,12,filme
123326,18,filme
527261,27,filme
527261,18,filme
527261,53,filme
527261,14,filme
49849,28,filme
49849,878,filme
49849,53,filme
49849,37,filme
403390,10752,filme
403390,18,filme
403390,36,filme
403390,10749,filme
70862,99,filme
7861,35,filme
7861,18,filme
7861,10749,filme
171759,12,filme
171759,10751,filme
1845,35,filme
1845,10749,filme
1124,18,filme
1124,9648,filme
1124,878,filme
21619,80,filme
21619,18,filme
21619,53,filme
3093,80,filme
3093,9648,filme
3093,53,filme
438650,28,filme
438650,80,filme
438650,53,filme
438650,18,filme
413362,18,filme
413362,80,filme
413362,53,filme
1319968,18,filme
19973,35,filme
19973,99,filme
871530,35,filme
871530,18,filme
871530,10749,filme
47261,53,filme
47261,18,filme
47261,10749,filme
237791,18,filme
237791,10749,filme
126430,99,filme
126430,10749,filme
171721,99,filme
160768,18,filme
472451,18,filme
491418,35,filme
491418,18,filme
339408,18,filme
18238,27,filme
18238,35,filme
228890,18,filme
43743,18,filme
43743,9648,filme
43743,27,filme
1186532,18,filme
1186532,10751,filme
240697,35,filme
240697,10749,filme
776946,18,filme
250668,99,filme
286521,18,filme
11109,18,filme
752687,27,filme
752687,878,filme
752687,53,filme
22447,18,filme
1079244,36,filme
1079244,18,filme
1079244,10752,filme
71726,35,filme
71726,18,filme
71726,10751,filme
623958,53,filme
18165,18,filme
18165,53,filme
305030,99,filme
339158,99,filme
159652,35,filme
159652,10749,filme
245695,18,filme
245695,53,filme
800227,18,filme
112136,35,filme
10845,27,filme
10845,35,filme
86834,18,filme
86834,12,filme
216457,10749,filme
7457,80,filme
7457,18,filme
7457,53,filme
123205,,filme
52629,28,filme
52629,80,filme
52629,37,filme
52629,35,filme
52629,18,filme
1105548,99,filme
1066262,28,filme
1066262,18,filme
20718,35,filme
20718,10749,filme
156022,53,filme
156022,28,filme
156022,80,filme
73936,27,filme
73936,18,filme
73936,53,filme
91551,18,filme
40040,27,filme
40040,878,filme
51177,35,filme
51177,10749,filme
51177,18,filme
51177,10751,filme
58429,18,filme
58429,35,filme
158232,99,filme
8046,35,filme
8046,80,filme
8046,18,filme
8046,10749,filme
1202188,27,filme
159154,99,filme
84316,18,filme
643612,80,filme
643612,18,filme
11600,10752,filme
11600,18,filme
54952,18,filme
54952,10402,filme
487437,35,filme
487437,18,filme
6461,18,filme
6461,10749,filme
104250,99,filme
41890,35,filme
41890,18,filme
41890,10751,filme
9384,35,filme
9384,80,filme
522039,18,filme
14290,80,filme
14290,18,filme
14290,10749,filme
359784,18,filme
359784,10749,filme
39451,35,filme
39451,10749,filme
54416,18,filme
54416,35,filme
199420,28,filme
199420,35,filme
83899,27,filme
83899,53,filme
83899,9648,filme
48130,35,filme
48130,18,filme
48130,10749,filme
58936,18,filme
58936,10402,filme
58936,10749,filme
399019,18,filme
38244,18,filme
268536,18,filme
259611,37,filme
259611,18,filme
606237,35,filme
24115,35,filme
24115,18,filme
24115,10751,filme
47358,18,filme
47358,10749,filme
492452,18,filme
576845,27,filme
576845,9648,filme
576845,18,filme
576845,53,filme
469721,27,filme
469721,18,filme
469721,878,filme
559581,878,filme
559581,18,filme
559581,53,filme
559581,12,filme
277522,18,filme
1997,12,filme
1997,18,filme
1997,10751,filme
35944,35,filme
35944,80,filme
59968,35,filme
59968,18,filme
333295,99,filme
13077,18,filme
9378,27,filme
9378,53,filme
1235499,18,filme
107811,35,filme
479487,99,filme
69299,18,filme
69299,10749,filme
52088,18,filme
52088,53,filme
413778,35,filme
1401905,99,filme
16320,878,filme
16320,28,filme
16320,12,filme
16320,53,filme
132352,99,filme
772282,80,filme
772282,28,filme
82492,53,filme
82492,18,filme
16915,27,filme
24021,12,filme
24021,14,filme
24021,18,filme
24021,10749,filme
253259,35,filme
253259,9648,filme
253259,10749,filme
957461,18,filme
32124,18,filme
32124,10749,filme
206289,99,filme
17379,12,filme
17379,35,filme
17379,18,filme
11172,35,filme
11172,10402,filme
11172,10749,filme
94567,27,filme
94567,28,filme
94567,53,filme
63946,28,filme
63946,18,filme
63946,53,filme
337167,18,filme
337167,10749,filme
523427,35,filme
523427,14,filme
243940,27,filme
243940,878,filme
243940,53,filme
10844,18,filme
10844,80,filme
525661,18,filme
728939,35,filme
728939,10749,filme
22498,99,filme
22498,10402,filme
32671,18,filme
32671,53,filme
191237,35,filme
191237,10749,filme
130405,12,filme
130405,35,filme
87081,18,filme
28149,35,filme
28149,53,filme
11194,99,filme
11194,28,filme
11194,12,filme
11194,18,filme
1064024,53,filme
2122,35,filme
2122,53,filme
2122,80,filme
11152,27,filme
378236,16,filme
378236,10751,filme
378236,35,filme
461928,27,filme
461928,35,filme
461928,14,filme
1128614,10749,filme
1128614,35,filme
1120911,35,filme
1120911,18,filme
452832,53,filme
452832,9648,filme
452832,18,filme
302338,18,filme
15661,35,filme
15661,18,filme
15661,53,filme
400618,99,filme
1365,18,filme
1365,10749,filme
353058,27,filme
353058,53,filme
318226,99,filme
318226,10402,filme
499692,80,filme
499692,18,filme
499692,53,filme
359940,80,filme
359940,18,filme
1242898,28,filme
1242898,878,filme
568467,10749,filme
568467,18,filme
1123282,9648,filme
1123282,53,filme
1123282,80,filme
38880,99,filme
61665,35,filme
61665,18,filme
61665,10749,filme
15320,99,filme
1019836,27,filme
332740,99,filme
449848,10749,filme
449848,35,filme
449848,18,filme
969549,27,filme
185312,99,filme
429416,35,filme
429416,80,filme
429416,18,filme
964819,18,filme
75628,18,filme
999582,35,filme
24804,35,filme
24804,28,filme
493551,18,filme
493551,36,filme
493551,53,filme
946112,18,filme
9816,18,filme
9816,10751,filme
9816,10749,filme
9816,10402,filme
490816,99,filme
471507,53,filme
471507,80,filme
471507,18,filme
471507,28,filme
523607,18,filme
523607,10749,filme
523607,10402,filme
28026,18,filme
28026,10402,filme
1278656,99,filme
1278656,10402,filme
675445,10751,filme
675445,35,filme
675445,12,filme
675445,16,filme
9799,28,filme
9799,80,filme
9799,53,filme
49020,18,filme
49020,35,filme
49020,10749,filme
378485,18,filme
378485,27,filme
378485,14,filme
63579,99,filme
977000,14,filme
977000,27,filme
977000,18,filme
16651,28,filme
16651,12,filme
16651,18,filme
16651,10751,filme
99579,18,filme
99579,36,filme
69530,53,filme
69530,10749,filme
1216103,53,filme
1216103,27,filme
1216103,28,filme
392820,99,filme
392820,10402,filme
100292,99,filme
100292,10402,filme
627290,27,filme
61853,10751,filme
61853,28,filme
171795,99,filme
891699,28,filme
891699,53,filme
891699,80,filme
11631,35,filme
11631,10749,filme
400617,18,filme
400617,10749,filme
16392,28,filme
16392,53,filme
1646,80,filme
1646,18,filme
1499200,27,filme
1499200,9648,filme
1499200,53,filme
1118723,99,filme
1118723,10402,filme
59859,28,filme
59859,12,filme
59859,80,filme
71880,35,filme
71880,10751,filme
747779,10749,filme
747779,18,filme
82932,99,filme
899112,28,filme
899112,35,filme
899112,14,filme
44754,18,filme
84197,18,filme
84197,10402,filme
313705,99,filme
271707,99,filme
227973,35,filme
227973,16,filme
227973,10751,filme
570936,10402,filme
896151,10752,filme
896151,18,filme
896151,36,filme
16634,28,filme
16634,12,filme
16634,35,filme
16634,878,filme
16634,27,filme
1084226,10402,filme
1084226,35,filme
1084226,18,filme
1043758,35,filme
99758,80,filme
99758,18,filme
99758,53,filme
65233,35,filme
65233,18,filme
111667,18,filme
11683,27,filme
11683,878,filme
11683,53,filme
9081,16,filme
9081,18,filme
9081,14,filme
10720,35,filme
10720,10749,filme
18273,53,filme
18273,18,filme
18273,10749,filme
356329,99,filme
14434,35,filme
14434,10749,filme
1809,18,filme
1809,10749,filme
1809,35,filme
10188,12,filme
10188,35,filme
10188,18,filme
345887,28,filme
345887,53,filme
345887,80,filme
241843,35,filme
241843,27,filme
241843,28,filme
241843,878,filme
241843,53,filme
56288,10751,filme
56288,35,filme
56288,28,filme
56288,12,filme
56288,18,filme
56288,14,filme
56288,878,filme
12577,80,filme
12577,28,filme
12577,53,filme
272095,18,filme
19592,27,filme
19592,53,filme
19592,37,filme
331,12,filme
331,28,filme
331,53,filme
331,878,filme
159824,16,filme
159824,35,filme
159824,10751,filme
159824,14,filme
777443,878,filme
777443,12,filme
777443,28,filme
14784,12,filme
14784,14,filme
14784,18,filme
178494,99,filme
1887,18,filme
1887,36,filme
976584,12,filme
976584,35,filme
976584,18,filme
837016,99,filme
408024,18,filme
481845,99,filme
811631,53,filme
811631,12,filme
811631,18,filme
811631,9648,filme
14923,35,filme
35714,18,filme
35714,10402,filme
35714,10749,filme
20637,80,filme
20637,18,filme
70955,18,filme
744275,10749,filme
744275,18,filme
277307,35,filme
277307,18,filme
277307,10749,filme
2012,18,filme
2012,10749,filme
43935,28,filme
43935,35,filme
43935,27,filme
43935,9648,filme
43935,878,filme
43935,53,filme
43935,14,filme
362321,99,filme
451114,99,filme
63700,35,filme
63700,27,filme
63700,12,filme
63700,14,filme
63700,10770,filme
57089,35,filme
57089,16,filme
57089,10751,filme
412302,9648,filme
412302,80,filme
412302,18,filme
412302,53,filme
325348,28,filme
325348,12,filme
325348,878,filme
489930,35,filme
489930,80,filme
489930,18,filme
72721,99,filme
115283,35,filme
193266,,filme
147773,35,filme
147773,18,filme
137548,16,filme
137548,10751,filme
1038263,36,filme
1038263,18,filme
1038263,10402,filme
1819,35,filme
1819,10749,filme
1032760,99,filme
977262,35,filme
977262,18,filme
888467,10770,filme
888467,18,filme
413767,99,filme
11469,35,filme
11469,14,filme
